CustomerID;Name;Age;Gender;City;State;Country;SignupDate;PrimeMember
401a0b48-b220-44fe-b87f-6b2d34913ed3;Tiffany Hardy;24;Male;Leonardchester;Michigan;India;2023-03-16;Yes
dd134d12-fd9d-480d-801e-bd4d9938ceeb;Willie Shields;46;Female;Hayleybury;West Virginia;India;2022-07-09;Yes
41c85226-edf0-4f3a-8c61-45e2c0b9373e;Jeffrey Tate;23;Female;Michaelville;Tennessee;India;2024-01-24;Yes
2e851a9d-2c1e-44a7-8797-4f338abc4938;Samuel Smith;39;Female;North Gary;Nevada;India;2022-03-04;Yes
4cafcfae-fae0-4a04-9477-4a638b7b6192;Amy Davis;55;Male;Priceland;Arizona;India;2022-04-17;No
5612a84c-2844-4b0d-94ef-e32aa6fb6e56;Ashley Bennett;22;Female;Christinahaven;Nevada;India;2020-06-10;No
4fbc6070-0799-425d-a4bf-71a324c9848e;Victoria Collins;32;Female;Bryceborough;Colorado;India;2021-06-24;No
34af5c5b-fbb2-42ec-aa75-4f4133928a5e;Travis Rodriguez;28;Male;Durhamburgh;Minnesota;India;2021-07-07;No
a3bf6783-7b05-4b7d-bfa1-2d251496abbe;Jonathon Park;64;Female;Brownburgh;New Hampshire;India;2023-07-27;No
3a078995-6415-427b-93fa-1dccfbfaf262;Richard Lara;39;Female;Andrewton;New Mexico;India;2020-05-05;Yes
44dfe01c-4d46-44fa-841a-f7d5a260872d;Kara Taylor;45;Female;Christopherland;Kentucky;India;2021-06-01;No
7745203c-0ea9-4605-b66a-52fb2479d3f8;Lori Morris;30;Male;Burtonland;Mississippi;India;2024-07-10;No
2a607cfc-7f84-4403-9b35-a7b586f7d726;Linda Conley;25;Male;North Kathleen;Indiana;India;2021-03-17;No
e25185a7-d4f5-41f4-a789-bb44d2375160;Jennifer Ford;30;Male;North Vicki;New Mexico;India;2021-05-04;Yes
9209b661-e487-439d-b3ec-48ff378f18ca;Reginald Evans;23;Female;Lopezstad;Massachusetts;India;2024-02-07;No
1e745b8b-9222-49a2-97f1-a5a74d225a0e;Ashley Brown;39;Female;Joneschester;Georgia;India;2020-01-09;Yes
c138d1da-0e95-4b1d-9c98-b21502a8c088;Michael Powers;32;Male;Richardmouth;Ohio;India;2023-08-27;No
83213ec8-1b45-4bf9-9a5f-22b868d3dec5;Michael Walsh;24;Male;West Brian;Michigan;India;2024-07-25;No
6b1ff9b0-9981-42a3-ab90-9e035b5fd79c;Willie Villanueva;33;Male;Lake Ann;Tennessee;India;2024-09-25;No
1c209f10-6357-4ca1-9e2a-67a0ea78ed4f;Tammie Rodriguez;43;Female;Lake Aliciahaven;Delaware;India;2022-05-14;Yes
ea645528-3339-4c07-9c99-d6b95e331a9e;Jessica Patel;40;Female;Nicholasbury;Arkansas;India;2021-03-25;Yes
861ffb83-44dd-400e-b901-d9333f251459;Shelly Brown;59;Male;Kerryland;South Dakota;India;2021-10-13;No
123fad12-537b-4a5c-a19b-f329c25927d0;Kylie Sims;21;Female;East Matthewchester;Michigan;India;2022-07-06;Yes
e18b842c-c06b-4cec-b839-91d2d60031a4;Tyler Turner;54;Male;Morganview;Arizona;India;2023-06-11;Yes
7eab486f-bd6c-4902-bf89-a061a4d85fa3;Haley Cook;59;Male;West Emilyhaven;Oregon;India;2020-09-23;Yes
f96d2cd5-4651-4360-bd62-82cb356637b4;Justin Daniels;36;Female;Port Spencerview;Arizona;India;2023-04-29;No
8aad5a73-a27b-4574-9449-f71f670d8297;Mark Porter;66;Female;West Fernando;South Carolina;India;2024-12-26;Yes
a7bdf035-3d23-4837-80fe-20f5f80f4371;Adam Wise;47;Male;Willisland;Montana;India;2020-09-14;No
6ebd7b01-4f5a-4650-953e-782f62cb53ff;Chad Young;20;Female;Melissafurt;Alaska;India;2021-08-04;Yes
2dcb86fc-9eee-4ae1-b9bd-e563cf541b7c;Jeremiah Jackson;26;Male;East Tom;Oklahoma;India;2021-03-30;No
26b0d100-1f31-4470-ad10-15edec15cb2f;Nicholas Baker;19;Male;Catherinefurt;Florida;India;2025-01-01;Yes
e33d2572-627f-47f5-bd81-c4084ff32bc7;Dr. Kimberly Brown;47;Female;South Roberto;New Mexico;India;2020-09-03;No
b51b1880-e151-48dc-94a4-61b43887333e;Jacob Hall;51;Male;Jennifertown;Maryland;India;2020-06-12;No
df40d48e-b893-4e1a-8a12-8ec544d3907c;Denise Shannon;47;Male;East Tiffany;New Jersey;India;2021-03-15;No
3dc4d808-882d-4eba-a666-54de9a4390cf;Tonya Clark;53;Male;South James;Alabama;India;2021-08-16;Yes
dc438e54-6408-4910-bdcc-a283e1644042;Andrew Wiley;29;Male;West Scott;Idaho;India;2022-02-09;Yes
c077aa34-00c4-40b2-8870-e5866d4c9a98;Jennifer Miller;38;Male;Hermanmouth;Colorado;India;2023-04-19;Yes
2f01783c-a8d2-4e57-a121-6de7bfc2771f;Garrett Cook;45;Female;Lake Alexandra;Georgia;India;2022-07-25;No
9893486e-2b99-43db-98c3-9b93035783c9;Heather Thompson;18;Male;Wattschester;Georgia;India;2020-03-06;Yes
bf9d0e48-c136-4ecf-be3e-c8b5af25d458;Melissa Arias;36;Male;Lake Brianna;Oregon;India;2021-09-03;Yes
5e28bc91-ca55-442e-80ea-688a2dd7dd17;Bryan Mason;28;Male;Waltersberg;Wyoming;India;2023-11-13;No
53ca289f-9532-4c3d-8d36-428bd08a5a61;Crystal Sharp;19;Male;East Tonya;New Jersey;India;2020-03-31;Yes
b501edd7-01ed-4c9f-8968-e620beb8ad23;Eric Larson;59;Male;North Michaelside;Indiana;India;2022-10-22;Yes
43d6bb42-4718-4a9d-8d22-d193f7c90a21;Kimberly Roman;45;Female;South Jasmineville;Maine;India;2020-06-27;No
db21a562-b49e-4b47-a77d-2e1383869810;Michael Cline;31;Female;Walkerstad;Arizona;India;2020-04-25;No
ba472988-2d7b-4b3d-8839-ef84d5beb202;Denise Powers;65;Female;North Carolberg;Iowa;India;2022-10-14;No
4472dd7c-c84c-4b28-ad87-dfdedb533042;Dana Salinas;27;Female;Charlesshire;Colorado;India;2022-02-03;No
0181eb7f-5423-417c-937c-ab69fc3636b9;Arthur Adkins;54;Female;Wisemouth;Hawaii;India;2020-02-24;No
70760b87-4073-442d-9a9d-d030840ed0a4;Adam Johnson;25;Male;Anthonymouth;South Dakota;India;2022-04-22;No
d8c01ed3-3c9a-4ff1-8f9a-c95ab46edfc0;Keith Adkins;67;Male;East Ronald;Michigan;India;2022-10-27;No
015cd931-586a-4e8a-a470-4cc058fc04fc;Mark Davis;57;Male;Castillostad;Nebraska;India;2023-04-11;Yes
0439fc2f-e186-46a8-8b2f-7c77d4b6d323;Daniel Nguyen;28;Male;Lawsonshire;Maine;India;2023-08-08;No
3f7a6daf-2b64-425a-912d-b136febc7244;Carrie Adams;36;Male;Nicoleview;Massachusetts;India;2023-07-22;No
d779ea1b-54c5-4c99-8f5c-958d6ddeb32d;Jeffrey Vargas;30;Female;North Lindsey;Colorado;India;2023-04-05;Yes
f8231252-2816-418c-b529-3026cb46c3bb;Gina Hall;18;Male;North Tricia;Oklahoma;India;2023-08-23;No
ae3654a1-b458-4ee3-b256-2f1339e07d32;Jennifer Lopez;64;Female;South James;Kansas;India;2022-04-14;No
3c6210b7-5f94-44c6-8732-40112697f691;Alicia Bond;68;Female;Medinafort;Connecticut;India;2024-01-04;Yes
6d1e0ca9-8c65-4419-8340-1cae89dff2fc;Nathaniel Houston;24;Male;Mackenziestad;Kentucky;India;2020-03-05;Yes
ae6cffa6-61d4-429a-9190-f8c29a3d5422;Julie Cooper;46;Male;Lindachester;South Dakota;India;2023-08-01;Yes
9eae12ef-6e1b-4325-9e65-61472fb0fa76;Darlene Stone;30;Male;South Davidside;Texas;India;2023-01-10;Yes
ee756995-0b0f-4d8e-8ba6-5b0ed91b49e6;Diane Rodriguez;29;Female;East Robert;Nevada;India;2022-07-24;Yes
092f4bd7-f19d-4f97-a1cd-c1b1f1b2afb1;Cindy Mitchell;59;Male;Shelleyfurt;Minnesota;India;2022-02-20;No
d1630440-b72c-487e-b308-d3b36cfa2bf5;Aaron Ramirez;25;Male;North Lisa;Minnesota;India;2024-06-01;Yes
374593fd-d769-4b71-b302-eceb0a2c209a;Austin Bates;20;Male;West David;South Carolina;India;2023-07-10;Yes
64c77275-40e3-4fdf-b4f9-ab87c64ec11e;Jeremy Guzman;42;Male;East Kristine;Arkansas;India;2021-12-23;Yes
5d66bb31-1b26-4a41-b20e-c320982d5f15;Katherine Sandoval;27;Female;New Thomasside;Alaska;India;2022-01-18;Yes
6050ae2d-9d6a-40b7-b782-fd365a022100;Brandon Ford;70;Female;Brandonport;Tennessee;India;2022-12-03;No
90fc0e22-9b61-45d8-8186-30f08b67de50;Patricia King;35;Male;North Wandabury;Rhode Island;India;2020-12-03;No
f786c4d1-c5cd-48f9-a877-e53a7abb595d;Scott Ford;31;Male;North Emilyborough;Illinois;India;2023-08-06;No
c33570eb-e055-4a03-8a29-49654504a19a;Daniel Livingston;22;Male;Lake Cassidymouth;Delaware;India;2024-06-16;Yes
8ec0c796-1dc7-4ac3-ac22-4f3cdaed07df;Paul Colon;68;Female;Alvarezchester;Georgia;India;2024-11-28;No
dfc0fb7f-9777-4346-80b7-23b10132e1fe;Colin Williams;24;Female;New Cory;South Dakota;India;2022-10-31;Yes
2cc25564-f1a2-40c2-b4a4-fae24f23776b;Stacey Daniel;26;Male;Arielchester;New Hampshire;India;2022-08-24;No
4e8d44bc-2909-44c3-9cde-7e5fb16d4716;Mark Herring;45;Male;Jasonside;Wyoming;India;2024-03-11;Yes
5ac3165a-6bdb-4cae-9290-f03bbd5ae0da;John Arnold;26;Female;North Calvin;Maine;India;2020-08-14;Yes
52023340-8b68-45f9-ae5a-3ccf76f5b732;Jennifer Miller;42;Male;East Heidistad;Virginia;India;2021-07-14;Yes
551e8e86-4eb3-4cf3-ba1a-d796b7478cdf;Renee Williamson;20;Female;East Stephanieside;Mississippi;India;2024-11-25;No
5220aaed-8af4-477c-8170-9eeb5d54ece0;Andrew Harrington;41;Male;Johnborough;Virginia;India;2020-02-05;Yes
a8517c6a-ee53-4696-b37c-d330abb4e465;Stephanie Welch;70;Male;Quinnton;Tennessee;India;2022-01-28;No
54f0e562-8e06-4c94-80fe-a910cf8f85e6;Alexis Compton;34;Male;Owensland;Alaska;India;2024-04-12;No
c4ca937f-8420-4125-838b-31e1d9a98620;Richard Johnson;52;Female;Port Williamshire;Oklahoma;India;2021-11-29;Yes
5c17fa2f-86d3-4d3c-ab87-f650876db207;Christopher Ortiz;24;Male;Lake Antonio;Oregon;India;2024-12-05;No
5d8c740f-1cd7-4117-a868-07f085404e21;Christina Alexander;37;Male;Michaelberg;North Carolina;India;2024-05-19;No
74194351-3a95-4980-aa56-b10603c28495;Andrew Booker;28;Female;West Mariaborough;Indiana;India;2020-01-21;Yes
2064f8a9-87b2-47de-9633-c42248cf76d0;Phillip Chen;63;Male;New Kimberly;New Jersey;India;2023-11-21;No
2d3e5099-07dc-467a-b90c-d3803f48b37b;Jose Smith;52;Male;West Colleen;Iowa;India;2023-03-08;No
a488eca7-6c54-465c-9d1c-9f9aaa02cc40;Justin Jenkins;60;Female;South Brianchester;Washington;India;2021-10-12;Yes
36e669c9-7869-4df9-bc83-19e85b6f5192;Joshua Myers;70;Male;Michellestad;Washington;India;2020-10-13;Yes
d965389f-267f-41f4-b285-1b4ffcab7e4f;Chris Thompson;27;Female;Youngview;Maryland;India;2021-11-28;Yes
ea4a69ed-59c2-4d84-b930-6dc962fc00b2;Ricky Howard;68;Female;Josephport;New York;India;2021-03-19;Yes
ef874a57-55a9-4337-b271-7f133a21460b;Gary Nguyen;65;Female;Reginaldhaven;North Carolina;India;2022-08-11;No
74dae471-3fc2-4cd0-a83f-13bf0a818667;Lisa Norton;26;Female;Port Denise;Massachusetts;India;2021-03-10;Yes
7923beb4-9326-47aa-b17b-3f600acee05f;Paige Collins;47;Male;Stephanieland;New Hampshire;India;2023-08-19;No
a90b2e56-eb97-412a-b71f-a519420d837c;Robert Hernandez;44;Female;East Michelleburgh;Nebraska;India;2020-02-25;Yes
96869474-e1a1-4ea3-849e-c64fc6723f57;Patrick Perry;47;Female;South Ellenbury;Louisiana;India;2020-05-06;No
49f8ed8b-6ccc-4a39-be02-76132ba56d3d;Phillip Farrell;49;Female;Lake Connorberg;Minnesota;India;2023-02-23;Yes
299e0071-4261-4d12-be8c-aafb2bb4b1a1;Cameron Palmer;20;Female;Leonardchester;Massachusetts;India;2022-02-16;No
06341667-8798-4bd8-b3fc-5461af632b15;Mathew James;70;Male;Lucasfurt;Illinois;India;2022-02-25;Yes
472cf2e4-5be1-48bd-b38d-81270099d2a6;Patrick Thompson;23;Female;East Terri;Texas;India;2021-05-02;Yes
4112230d-5d96-4805-b0a3-afcd870b551a;Jose Martinez;28;Male;New Alexis;Wisconsin;India;2023-04-08;Yes
79c2f3c4-3de4-49e0-aaec-700c780004a3;Joshua Marshall;66;Female;Walkertown;Delaware;India;2020-09-01;Yes
fec3fae1-d76c-42ff-a280-8d0630e61c41;Veronica Hicks;67;Female;West Pamela;Alabama;India;2023-09-24;Yes
595136ac-51d2-4f2b-bed2-654ed41dcaf4;Gregg Bryant;26;Male;East Robin;Missouri;India;2021-05-06;Yes
ca142b0c-1c7b-4dca-8aa3-8b1fc3db5cc1;Andrea Howard;60;Female;Port Aaron;Texas;India;2024-03-28;No
d7b43af4-912e-4116-ab7b-55f5f88f07dd;Melissa Andrews;45;Male;Whitemouth;Wisconsin;India;2020-11-01;Yes
414f1101-b3b5-41e2-a2e3-34f413f417f0;Karen Harris;69;Male;South Tiffany;Virginia;India;2022-02-18;Yes
8c3d635a-e37b-4d46-9b84-e52869883d51;Samantha Morales;19;Female;New Vincentmouth;Idaho;India;2020-02-05;No
fcb5562d-417b-41f1-b98e-d3b6cd47e85c;Earl Smith;49;Male;South Mary;Oregon;India;2021-03-05;Yes
54d5839e-6941-4380-b279-3a6d74006253;Bobby Ellis;48;Male;South Michaelberg;North Dakota;India;2022-04-09;Yes
959d815d-bfbc-4f68-9405-f8d8eea87095;Lawrence Walsh;40;Female;Mariahside;Virginia;India;2021-02-17;No
dcca0b7e-4cd6-4b95-8dab-c00d53be6b2d;Jessica Roth;23;Male;Kevinland;Pennsylvania;India;2021-07-03;No
5b917df9-b7a6-40b0-afd7-1f685e5a7463;Taylor Taylor;40;Female;Vaughanfort;Texas;India;2021-06-20;Yes
6bf7b009-0d51-46df-a1cf-11473a6d8469;Alyssa Cruz DVM;22;Female;East Samuelborough;Colorado;India;2023-08-28;No
9333b693-18aa-40d4-bb1d-54defcd88952;Kathy Robinson;43;Female;Port Nathaniel;Montana;India;2021-01-04;Yes
4d5c6142-fe51-4b83-9ffe-6ca3b11a723e;Jodi Taylor;69;Female;New Gabrielle;Kentucky;India;2022-10-01;No
5f99d8f3-27ad-4a47-869a-1cf2c607804f;Jerry Butler;60;Male;South Donaldton;Rhode Island;India;2024-10-07;No
832428f3-6640-40a1-875b-e8a75b2737d8;Justin Wallace;51;Male;Millerberg;Wisconsin;India;2024-11-09;No
8d47e505-68fe-4f2e-a6aa-b5f287d5df04;Richard Garrison;23;Male;New Teresafort;Massachusetts;India;2022-10-26;No
8a2147e1-d860-4ffa-b57f-1e72b470bd4e;John Smith;34;Female;North Christie;Indiana;India;2024-10-18;No
c8d78ac8-9f50-4876-adc6-97bf5c1befcd;Elizabeth Scott;47;Female;West Ashleyport;New Jersey;India;2020-02-26;No
edeca2e4-2ff9-404f-9a4d-d143fbca3e54;Richard Duncan;33;Female;Johnbury;Alabama;India;2023-03-27;Yes
183c6cf2-39a0-4007-afc7-f811c30ec2db;Joyce Zuniga;18;Female;Port Karenfort;North Dakota;India;2022-10-04;Yes
6e05649a-837c-4931-a52f-f32b332c686e;Donna Ruiz;29;Male;Christopherland;Tennessee;India;2020-01-30;No
e7b3c8ee-19f6-4f0b-82b2-e88e8034a988;Jonathan White;54;Female;Port Laurabury;Michigan;India;2022-02-22;Yes
0996d258-458f-4a61-b8e4-3e17f28ac407;Samantha Collins;49;Male;Codyhaven;Tennessee;India;2021-02-10;Yes
915a6ab5-c939-4b31-9a31-8d8dcf98b9aa;Jill Stevenson DDS;64;Male;East Jamesbury;South Dakota;India;2021-10-29;Yes
15fc7d9f-5aab-4ab0-9dc1-89027112ff7e;Linda King;69;Female;East Kristine;Maryland;India;2022-07-11;Yes
c20121ee-13c1-4273-92c4-1191f0fd29f8;Stacey Webb;33;Female;Scottfurt;Idaho;India;2020-09-09;No
930bb526-1531-4718-b4a8-b239217bcd40;Lisa Brooks;42;Male;New David;Arkansas;India;2020-12-04;Yes
b681985d-bbf2-419d-a08c-ef27c3ab46e6;Michelle Soto;28;Male;Jenniferfurt;Montana;India;2020-04-19;No
255d05dd-46b6-4f47-ba35-2cb8adff852f;Johnathan Miller;42;Female;Ericview;Michigan;India;2024-09-08;No
b0319f19-107d-4448-9d6b-12424e61bff3;Scott Moody;60;Male;Port Markport;Hawaii;India;2022-06-06;Yes
dba59fee-6dfc-47cd-87f6-b6d7092510fc;Danielle Wilkins;32;Male;Tanyaton;Massachusetts;India;2022-03-15;No
b27b55b1-3397-44d4-a04b-46cf3466ee0a;James Robinson;68;Female;Watersland;Montana;India;2024-07-05;Yes
20e56c9b-d850-48da-a9f7-dc08b2d2013e;Nicole Barnes;43;Male;Walkerview;Connecticut;India;2024-06-13;No
19f63e70-112a-43c4-aaa8-36e7cff1f1b8;Tiffany Sparks;25;Male;Cisnerostown;Arkansas;India;2021-06-05;No
dcdf9f86-b558-4a29-904f-4b134f5efef2;Adam Martin;41;Male;New Davidport;Connecticut;India;2023-06-22;Yes
f494af69-ae92-4b02-87c8-fec4bccf8a3a;Brittany Singh MD;18;Female;Marciaburgh;Michigan;India;2024-09-09;No
93578d8d-c22f-4340-b36c-505b5fc275e9;Nicole Alvarez;61;Male;Ingramland;Connecticut;India;2020-06-11;Yes
2e7c507b-eb5a-4bf1-963e-478758c2409f;Nicole Aguirre;63;Female;Harrisville;Ohio;India;2020-08-11;No
11dafb6b-3ed6-4e54-ab21-9b1183a4b9f7;Danielle Brewer;46;Male;Hughesberg;Nevada;India;2022-11-25;No
d50c5c36-43f3-4f45-b8c6-f7a635f5e081;Jennifer Barnes;32;Male;Stephenside;Washington;India;2024-05-29;No
442cb36c-eb4a-4cb5-a483-27b0a596b920;Michelle Powers;33;Male;West Jenniferbury;Hawaii;India;2021-06-30;Yes
5e04304f-d8f3-4ad1-9c46-0b15cc661d69;Stanley Kennedy;43;Male;Williamshaven;New Jersey;India;2023-10-20;No
1c829cd4-496f-4987-8a54-917438aaf301;Dr. Phyllis Henderson MD;40;Female;Tammyberg;South Dakota;India;2021-03-11;Yes
003fd03a-479c-454f-966c-6e44b3168656;Erica Hill;35;Female;Meganfort;Connecticut;India;2023-02-20;Yes
fcf38d06-c07c-4cb6-bc81-55c823bc86cf;Rebecca Cobb;43;Male;Michaelfort;Maryland;India;2023-06-16;No
d9fa1c7e-50bb-41f3-9f33-299cbb8f7d4c;Kelly Hernandez;43;Female;New Peterview;Texas;India;2021-12-01;Yes
5f5243fd-f965-4b84-978c-db5722c9e2c2;Brian Smith;63;Female;North Kerry;Mississippi;India;2022-08-06;No
f992d12b-a879-404f-98bf-3ee8aa41752c;Mario Cooper;49;Male;East Stephen;Delaware;India;2021-06-18;No
aa11af24-6967-43c5-a399-60fa1f030e39;Mrs. Susan Sims MD;61;Male;Tyroneborough;Wisconsin;India;2022-01-01;No
6d9c0f57-7c6f-4077-a5a6-2ca62f76d52c;Michael Williams;69;Male;New Laurie;Pennsylvania;India;2023-03-16;Yes
68ebe2bf-1ae2-4373-bd25-92b14736f291;Charles Nelson;63;Female;South Jodiburgh;Hawaii;India;2023-11-23;No
993fa60b-ecaf-464f-a754-8194c2e75847;Courtney Moss DVM;47;Male;Turnerstad;Arkansas;India;2023-10-29;Yes
bf9685d6-dca1-4d51-a9d7-45353fc6adfe;Penny Crawford;47;Female;Port Leahborough;Maine;India;2020-01-10;Yes
f74f565a-a625-4b41-b965-01f8de99d408;Jesse Simmons;68;Male;Lake Alexander;Michigan;India;2020-06-17;No
c5833dde-acf3-4abd-ac8c-c058f3019116;Thomas Velasquez;20;Male;Sanchezbury;Arkansas;India;2022-09-16;Yes
60523e68-4a9f-4e8c-98a6-42f0fddc974c;John Riley;69;Male;East Lindamouth;Alabama;India;2022-02-19;Yes
93d91e58-ef3c-4566-8c45-f9171dfeb4e9;Theresa Brewer;45;Female;Port Jonathanville;Rhode Island;India;2021-01-15;No
9e599ea8-4d27-48f2-a4c9-e26d70aefc40;Darren Lopez;60;Female;New Scottfurt;Massachusetts;India;2022-03-20;No
4fc65727-2298-444e-be59-1f329a107b3a;Sean Nunez;35;Female;Lake Katiemouth;New York;India;2022-02-18;Yes
f4b8b23c-e4a8-4a37-8455-b22ee5c14c61;Micheal Wright;49;Female;Lawsonfurt;Maryland;India;2022-02-07;No
5e4613fc-b0e9-4004-b467-12f3ca31289f;Anthony Ayala;46;Female;Newtonberg;Delaware;India;2020-03-16;Yes
cad2ccab-065d-41f6-9ebb-c81f314cc821;Trevor Lambert;24;Female;Peterston;Maine;India;2020-07-13;No
d70e624e-6038-4d2f-b068-afca913e98a6;Gregory Russell;49;Male;North David;Florida;India;2021-05-26;No
eeb05a88-2c36-4cc6-b715-e3c54b9d1a7e;Courtney Montoya;52;Female;North Alex;Ohio;India;2021-05-24;No
6ce44609-935a-4eb1-8cff-ba4665c9761f;Joe Weaver;68;Female;Port Janiceport;Rhode Island;India;2023-08-24;Yes
c805ed4e-b23a-4764-8eac-01a6eb89ec9e;Ms. Mary Foster;47;Female;Lake Ashley;Delaware;India;2023-03-26;No
11b543d1-28ba-434b-b33c-b2d0a7bcd6cd;Jamie Donaldson;54;Male;Wrightmouth;Oklahoma;India;2020-02-19;No
a8ec983d-0ba6-4942-a674-9b0d09eef5b5;Heather Pope;65;Female;Lake Danielle;Arkansas;India;2024-11-16;Yes
697148df-2786-4602-a0c0-74ddc5ea2cb3;Michael Miller;53;Male;West Lisa;Michigan;India;2020-07-18;Yes
96ed9663-7e5c-4c11-bbf9-c8ccb4c111d7;Laura Baker;31;Female;New Colleenburgh;New York;India;2022-11-10;Yes
b45f0438-1835-48a4-8ef1-838f6c2c30db;Jessica Campbell;29;Male;Port Paul;Iowa;India;2022-03-25;Yes
7b47d030-8762-4bd6-81ab-083cae7ef866;Monica Parsons;55;Male;East Annetteburgh;North Dakota;India;2023-09-03;No
c95840ec-79c9-47d7-af46-5d733d4cc2af;Kathryn Wolfe;23;Female;Terrishire;Tennessee;India;2022-02-06;No
fad087cc-913d-4223-828f-456d2ec3d21a;Heather Todd;50;Female;South Michaelville;Massachusetts;India;2023-04-18;No
f9f4f9bb-2b5d-4c86-a0e5-a8eb292b1699;Kimberly Jackson;31;Male;Danaview;Ohio;India;2023-04-14;Yes
30238c3d-44f3-4729-96ed-f79fe0b728a8;Michelle Miller;39;Female;Gonzalezshire;Alaska;India;2021-08-31;Yes
93a48a13-d889-430e-9475-4766a64432d1;Teresa Parsons;37;Female;Lake Markberg;Maryland;India;2020-10-10;No
f77c06a3-7a29-4fb7-803e-3f579b3991ac;Susan Garcia;70;Male;Wattsburgh;Washington;India;2023-05-19;No
1b713fb1-a7a2-47be-8ef5-34bca98d9494;Ann Thomas;66;Female;Josephport;Ohio;India;2021-06-10;Yes
3c6960b9-94b6-43e3-8cca-28a85a22af0d;Robert Ramirez;44;Male;Rogersbury;Kentucky;India;2023-02-26;No
0910c623-1eff-45f2-be93-e4b618cc64ee;Nicholas Gomez;53;Male;Douglaston;Pennsylvania;India;2022-05-12;No
3fa3f438-cab8-4f09-b498-ed475a51db3f;Rebecca Jackson;31;Female;Everettmouth;Hawaii;India;2023-12-01;No
83259178-8572-44a1-8b35-8a59f1bc8196;Joseph Hall;39;Female;East Tonyfurt;Nevada;India;2021-12-25;Yes
02aee259-05c2-4832-9328-20d5a1d7a9b6;Dawn Gutierrez;41;Female;Catherinebury;Louisiana;India;2020-06-29;No
ebcac167-a798-4723-b315-411712190147;Erik Johnson;56;Male;Downsbury;Minnesota;India;2022-06-08;Yes
cfe4a590-20ec-467e-9226-ceb9fc343c39;Alexander Moore;27;Male;Valeriehaven;North Carolina;India;2020-07-29;No
6e94f0bf-6e32-4f8e-a657-e6c13e52fb18;Michael Tran;50;Female;Port Amandamouth;Oklahoma;India;2022-01-06;No
656ba777-d04d-49bf-afc3-3fd1d428b57a;Rodney Jenkins;49;Female;North Jose;Louisiana;India;2022-02-07;No
20f7475d-fd38-42a3-8ac3-6550f694889a;Claudia Garza;45;Female;Veronicamouth;Missouri;India;2022-02-06;Yes
db274da4-d1da-4566-a01d-80ec24afe717;John Stevens;20;Female;Hickmanland;North Dakota;India;2020-06-08;No
c08b0b98-a10e-4da7-8b29-92190ca99e72;Mary Mitchell;26;Male;Heatherport;Montana;India;2022-04-07;Yes
14492c8f-55c1-4de9-a5ea-af0816ecfd95;Michael Simmons;66;Male;East Michaelland;Maryland;India;2022-12-18;Yes
e6d6344e-debd-4788-a203-aece2a89ce3e;Holly Miller;20;Female;South Stacymouth;Georgia;India;2020-07-27;No
b3fc9f35-95a3-4390-9697-f3c0c23be2d8;Hannah Mcmillan;35;Male;Lisaport;Hawaii;India;2023-06-13;No
552b2643-4e4c-4a77-886e-17010de58edc;John Gilbert;53;Female;Marquezside;Indiana;India;2024-10-01;No
efa52067-3c82-4ce4-90c1-bfc995bfa03e;Michael Hamilton;55;Male;Brentview;Illinois;India;2022-11-04;Yes
2feda872-1906-4908-a8ac-a1e57b80d10a;Joshua Henry;69;Female;East Denise;New Hampshire;India;2024-07-08;Yes
0c36f20d-8c39-489b-a59e-fa2d13283291;Reginald Collins;29;Male;North Christina;Arkansas;India;2020-06-22;No
fbefe019-9c0a-4072-9db1-5593b33d171c;Deborah Lewis;46;Male;West Renee;West Virginia;India;2024-04-14;Yes
33329b71-36b2-4bcc-bbe2-553c8ee84832;Mary Maddox;26;Female;Lake Kellymouth;South Dakota;India;2023-10-28;No
633b8412-4f4d-427c-967a-1514d6d6dd43;James Carlson;58;Male;Port Michael;Michigan;India;2023-09-20;Yes
45041e05-cb56-4cf2-a678-5f1a0f86e24c;Laura Lee;62;Female;Randytown;Maine;India;2023-01-05;No
e649d949-3943-4233-9676-af4069f0a343;Daniel Marquez;49;Female;Michaelborough;New Hampshire;India;2020-07-06;Yes
9b2eefd1-7ad8-4698-a0e4-2b0890f0ea5f;Kenneth Craig;25;Male;Ramoston;New Jersey;India;2021-01-30;Yes
6bbfc12e-5e78-46f6-8766-a0cf3eebd41e;Allison Carson;47;Female;Ericshire;Idaho;India;2021-06-26;Yes
02f3e7a0-7fd2-4481-bc3e-2867d4e88b5e;Tracy Dunn;68;Male;Lake Allen;Vermont;India;2020-03-24;Yes
f6e60319-d6f1-4009-9cec-82d607fb5a97;Karen Valdez;25;Male;Allenbury;Louisiana;India;2021-03-04;Yes
34688326-95cf-4da8-aa9d-bf28d48f7604;Gloria Dominguez;34;Female;Duanemouth;Ohio;India;2021-06-18;Yes
c03272f8-2cfe-42b8-9adf-14749f833f38;Alyssa Hill;18;Female;Chadfort;Nebraska;India;2021-11-17;No
85658a77-6132-43a7-9dc6-ce159a75dd1f;Karl Moses;28;Female;Littlemouth;Indiana;India;2024-11-08;No
b5cc4593-58c5-4acd-a355-253f2fe06d1a;Randy Brown;20;Male;Frankmouth;Mississippi;India;2024-06-08;No
5f082dbc-c0f4-4b12-8a4a-ee16ccf5db49;Maria Henderson;55;Female;East Ronaldville;Arkansas;India;2020-01-10;Yes
0d119702-e885-4dea-934d-1ab38725ba0f;Edward Khan;23;Female;South James;Massachusetts;India;2022-11-08;No
